8.16,0.011,0.159,0.872,10.542,
8.16,0.022,0.159,0.856,10.233,
8.16,0.017,0.159,0.841,10.051,
8.16,0.007,0.157,0.811,9.7,
8.16,0.004,0.155,0.799,9.541,
8.16,0.01,0.153,0.78,9.366,
8.16,0.003,0.152,0.802,9.584,
8.16,0.013,0.152,0.838,10.016,
8.16,0.017,0.155,0.86,10.279,
8.16,0.008,0.157,0.89,10.638,
8.16,0.011,0.159,0.887,10.598,
8.16,0.015,0.161,0.872,10.412,
8.16,0.008,0.159,0.852,10.155,
8.16,0.015,0.159,0.833,9.959,
8.16,0.007,0.156,0.803,9.594,
8.16,0.011,0.154,0.792,9.431,
8.16,0.011,0.153,0.79,9.354,
8.16,0.006,0.152,0.822,9.829,
8.16,0.012,0.153,0.841,10.089,
8.16,0.016,0.155,0.872,10.43,
8.16,0.003,0.158,0.894,10.682,
8.16,0.02,0.159,0.862,10.298,
8.16,0.033,0.158,0.845,10.089,
8.16,0.006,0.158,0.822,9.834,
8.16,0.002,0.155,0.797,9.529,
8.16,0.003,0.153,0.784,9.37,
8.16,0.004,0.153,0.802,9.579,
8.16,0.015,0.152,0.835,9.954,
8.16,0.023,0.154,0.853,10.196,
8.16,0.009,0.157,0.887,10.606,
8.16,0.01,0.159,0.872,10.449,
8.16,0.019,0.159,0.85,10.152,
8.16,0.015,0.158,0.832,9.936,
8.16,0,0.155,0.817,9.766,
14.6,0.061,0.144,0.808,9.641,
14.6,0.063,0.144,0.833,9.919,
14.6,0.049,0.146,0.858,10.266,
14.6,0.013,0.149,0.874,10.523,
14.6,0.048,0.151,0.878,10.421,
14.6,0.033,0.151,0.859,10.181,
14.6,0.025,0.149,0.825,9.854,
14.6,0.009,0.148,0.803,9.555,
14.6,0.01,0.146,0.788,9.593,
14.6,0.044,0.144,0.783,9.407,
14.6,0.043,0.144,0.822,9.709,
14.6,0.055,0.146,0.843,10.078,
14.6,0.016,0.148,0.873,10.39,
14.6,0.016,0.15,0.895,10.691,
14.6,0.051,0.149,0.865,10.347,
14.6,0.033,0.151,0.839,10.049,
14.6,0.017,0.149,0.826,9.831,
14.6,0.009,0.147,0.802,9.584,
14.6,0.054,0.145,0.785,9.445,
14.6,0.04,0.143,0.801,9.545,
14.6,0.058,0.145,0.814,10.03,
14.6,0.052,0.146,0.855,10.199,
14.6,0.024,0.149,0.887,10.675,
14.6,0.05,0.151,0.875,10.393,
14.6,0.031,0.151,0.852,10.181,
14.6,0.021,0.151,0.819,9.911,
14.6,0.005,0.147,0.807,9.643,
14.6,0.029,0.146,0.793,9.472,
14.6,0.052,0.144,0.796,9.514,
14.6,0.039,0.145,0.816,9.833,
14.6,0.067,0.145,0.848,10.072,
14.6,0.01,0.148,0.867,10.519,
14.6,0.016,0.151,0.887,10.762,
14.6,0.052,0.152,0.862,10.295,
14.6,0.03,0.15,0.835,10.09,
14.6,0.007,0.148,0.819,9.804,
14.6,0.026,0.147,0.805,9.621,
14.6,0.051,0.146,0.778,9.316,
14.6,0.035,0.144,0.802,9.59,
14.6,0.058,0.146,0.827,9.889,
14.6,0.04,0.148,0.859,10.276,
14.6,0.022,0.15,0.883,10.544,
14.6,0.038,0.152,0.871,10.495,
14.6,0.049,0.151,0.843,10.075,
14.6,0.022,0.15,0.832,9.855,
14.6,0.011,0.149,0.808,9.688,
14.6,0.035,0.146,0.792,9.479,
14.6,0.052,0.145,0.779,9.327,
14.6,0.034,0.146,0.814,9.736,
14.6,0.065,0.146,0.838,10.046,
14.6,0.047,0.148,0.875,10.515,
14.6,0.023,0.151,0.899,10.73,
14.6,0.055,0.152,0.858,10.369,
14.6,0.052,0.151,0.846,9.902,
14.6,0.019,0.15,0.811,9.907,
14.6,0.013,0.148,0.804,9.554,
14.6,0.042,0.145,0.786,9.313,
14.6,0.049,0.144,0.801,9.582,
14.6,0.048,0.145,0.821,9.818,
14.6,0.056,0.147,0.855,10.209,
14.6,0.012,0.15,0.887,10.596,
14.6,0.026,0.151,0.871,10.417,
14.6,0.01,0.152,0.854,10.106,
14.6,0.015,0.151,0.831,9.971,
14.6,0.008,0.148,0.812,9.624,
14.6,0.059,0.147,0.785,9.435,
14.6,0.062,0.144,0.791,9.455,
14.6,0.032,0.145,0.817,9.683,
14.6,0.062,0.147,0.843,10.139,
14.6,0.04,0.149,0.867,10.373,
14.6,0.022,0.151,0.898,10.734,
14.6,0.068,0.154,0.858,10.228,
14.6,0.048,0.151,0.836,9.977,
14.6,0.024,0.149,0.819,9.785,
14.6,0.025,0.148,0.796,9.563,
14.6,0.057,0.147,0.784,9.317,
14.6,0.054,0.145,0.803,9.529,
14.6,0.062,0.146,0.828,9.911,
14.6,0.029,0.148,0.861,10.222,
14.6,0.009,0.151,0.893,10.718,
14.6,0.039,0.153,0.876,10.464,
14.6,0.029,0.151,0.849,10.137,
14.6,0.017,0.151,0.828,9.902,
14.6,0.004,0.149,0.811,9.721,
14.6,0.049,0.147,0.794,9.454,
14.6,0.053,0.145,0.794,9.382,
14.6,0.055,0.147,0.81,9.696,
14.6,0.063,0.147,0.838,10.029,
14.6,0.029,0.149,0.873,10.429,
14.6,0.011,0.152,0.889,10.628,
14.6,0.059,0.152,0.858,10.269,
14.6,0.041,0.152,0.848,10.005,
14.6,0.01,0.148,0.822,9.843,
14.6,0.024,0.148,0.796,9.526,
14.6,0.034,0.146,0.783,9.357,
14.6,0.03,0.146,0.806,9.609,
14.6,0.043,0.146,0.826,9.884,
14.6,0.046,0.148,0.859,10.313,
14.6,0.013,0.149,0.906,10.632,
14.6,0.015,0.153,0.872,10.424,
14.6,0.01,0.151,0.857,10.238,
14.6,0.009,0.152,0.833,10.01,
14.6,0.002,0.149,0.808,9.653,
14.6,0.041,0.148,0.797,9.487,
14.6,0.053,0.145,0.787,9.424,
14.6,0.048,0.145,0.813,9.721,
14.6,0.039,0.147,0.853,10.17,
14.6,0.037,0.149,0.882,10.355,
14.6,0.026,0.151,0.88,10.606,
14.6,0.038,0.153,0.851,10.186,
14.6,0.026,0.15,0.836,10.012,
14.6,0.003,0.151,0.816,9.753,
14.6,0.026,0.148,0.802,9.579,
14.6,0.061,0.147,0.786,9.391,
14.6,0.032,0.145,0.807,9.687,
14.6,0.043,0.145,0.829,9.895,
14.6,0.062,0.147,0.859,10.311,
14.6,0.004,0.151,0.89,10.683,
14.6,0.042,0.152,0.861,10.386,
14.6,0.025,0.152,0.832,10.103,
14.6,0.012,0.15,0.827,9.886,
14.6,0.026,0.149,0.808,9.653,
14.6,0.028,0.147,0.791,9.412,
14.6,0.057,0.146,0.795,9.462,
14.6,0.04,0.146,0.82,9.803,
14.6,0.068,0.148,0.843,10.167,
14.6,0.009,0.149,0.886,10.55,
14.6,0.037,0.152,0.899,10.546,
14.6,0.043,0.153,0.856,10.213,
14.6,0.008,0.151,0.833,10.106,
14.6,0.009,0.151,0.816,9.791,
14.6,0.023,0.148,0.796,9.516,
14.6,0.025,0.146,0.784,9.369,
14.6,0.034,0.145,0.802,9.585,
14.6,0.055,0.147,0.829,9.904,
14.6,0.022,0.148,0.861,10.268,
14.6,0.024,0.151,0.892,10.653,
14.6,0.055,0.154,0.876,10.37,
14.6,0.047,0.152,0.855,9.859,
14.6,0.029,0.151,0.828,9.898,
14.6,0.018,0.15,0.81,9.666,
14.6,0.027,0.147,0.786,9.434,
14.6,0.057,0.146,0.792,9.346,
14.6,0.036,0.146,0.818,9.84,
14.6,0.058,0.146,0.84,10.037,
14.6,0.053,0.149,0.871,10.732,
14.6,0.045,0.152,0.894,10.677,
14.6,0.047,0.153,0.847,10.133,
14.6,0.032,0.151,0.838,9.994,
14.6,0.026,0.15,0.818,9.83,
14.6,0.017,0.149,0.803,9.601,
14.6,0.057,0.146,0.777,9.332,
14.6,0.06,0.145,0.808,9.653,
14.6,0.042,0.146,0.83,9.967,
14.6,0.024,0.149,0.858,10.273,
14.6,0.022,0.15,0.904,10.615,
14.6,0.054,0.152,0.862,10.301,
14.6,0.037,0.153,0.85,10.159,
14.6,0.024,0.151,0.825,9.858,
14.6,0.001,0.149,0.809,9.601,
14.6,0.059,0.148,0.783,9.397,
14.6,0.019,0.147,0.795,9.481,
14.6,0.056,0.148,0.818,9.761,
14.6,0.051,0.147,0.851,10.146,
14.6,0.016,0.15,0.889,10.54,
14.6,0.031,0.152,0.878,10.451,
14.6,0.014,0.153,0.846,10.252,
14.6,0.02,0.152,0.834,9.969,
14.6,0.019,0.15,0.805,9.667,
14.6,0.019,0.147,0.789,9.425,
14.6,0.05,0.147,0.778,9.293,
14.6,0.039,0.146,0.811,9.68,
14.6,0.051,0.147,0.834,9.968,
14.6,0.022,0.149,0.867,10.281,
14.6,0.016,0.15,0.893,10.687,
14.6,0.038,0.153,0.872,10.373,
14.6,0.057,0.153,0.837,10.067,
14.6,0.028,0.15,0.815,9.8,
14.6,0.009,0.149,0.808,9.689,
14.6,0.047,0.148,0.782,9.398,
14.6,0.045,0.147,0.793,9.538,
14.6,0.06,0.145,0.818,9.806,
14.6,0.05,0.148,0.837,10.137,
14.6,0.014,0.151,0.875,10.41,
14.6,0.04,0.153,0.874,10.478,
14.6,0.049,0.153,0.856,10.228,
14.6,0.026,0.153,0.831,9.99,
14.6,0.012,0.15,0.816,9.675,
14.6,0.048,0.148,0.795,9.506,
14.6,0.05,0.146,0.787,9.432,
14.6,0.049,0.145,0.807,9.651,
14.6,0.062,0.147,0.828,9.988,
14.6,0.029,0.149,0.859,10.397,
14.6,0.012,0.151,0.892,10.697,
14.6,0.04,0.153,0.868,10.357,
14.6,0.044,0.152,0.843,10.09,
14.6,0.013,0.152,0.824,9.858,
14.6,0,0.151,0.804,9.59,
14.6,0.038,0.148,0.788,9.396,
14.6,0.051,0.145,0.795,9.572,
14.6,0.061,0.147,0.839,9.944,
14.6,0.015,0.147,0.85,10.118,
14.6,0.005,0.15,0.871,10.675,
14.6,0.018,0.153,0.87,10.449,
14.6,0.043,0.152,0.851,10.103,
14.6,0.012,0.152,0.835,9.733,
14.6,0.001,0.151,0.818,9.623,
14.6,0.032,0.149,0.791,9.429,
14.6,0.052,0.147,0.783,9.356,
14.6,0.065,0.146,0.823,9.754,
14.6,0.058,0.147,0.845,10.003,
14.6,0.025,0.15,0.868,10.375,
14.6,0.009,0.152,0.893,10.675,
14.6,0.052,0.152,0.867,10.358,
14.6,0.044,0.152,0.839,10.116,
14.6,0.015,0.151,0.818,9.831,
14.6,0.026,0.15,0.803,9.649,
14.6,0.052,0.148,0.785,9.347,
14.6,0.019,0.145,0.804,9.593,
14.6,0.064,0.147,0.826,9.823,
14.6,0.059,0.149,0.855,10.22,
14.6,0.035,0.15,0.886,10.555,
14.6,0.036,0.152,0.867,10.36,
14.6,0.058,0.153,0.841,10.082,
14.6,0.034,0.152,0.825,9.859,
14.6,0.016,0.151,0.805,9.593,
14.6,0.05,0.148,0.787,9.315,
14.6,0.059,0.146,0.786,9.451,
14.6,0.03,0.146,0.811,9.756,
14.6,0.049,0.148,0.839,10.025,
14.6,0.051,0.15,0.87,10.409,
14.6,0.032,0.153,0.887,10.493,
14.6,0.037,0.153,0.853,10.2,
14.6,0.017,0.152,0.835,9.973,
14.6,0.046,0.15,0.818,9.721,
14.6,0.037,0.149,0.801,9.576,
14.6,0.016,0.147,0.785,9.338,
14.6,0.047,0.146,0.805,9.622,
14.6,0.051,0.147,0.831,10.007,
14.6,0.047,0.149,0.864,10.214,
14.6,0.005,0.151,0.89,10.696,
14.6,0.037,0.154,0.858,10.33,
14.6,0.037,0.153,0.841,9.988,
14.6,0.019,0.152,0.826,9.87,
14.6,0.005,0.151,0.802,9.543,
14.6,0.05,0.149,0.785,9.377,
14.6,0.05,0.147,0.797,9.535,
14.6,0.028,0.147,0.813,9.721,
14.6,0.061,0.147,0.854,10.197,
14.6,0.031,0.15,0.874,10.547,
14.6,0.034,0.154,0.874,10.46,
14.6,0.044,0.153,0.857,10.113,
14.6,0.049,0.152,0.827,9.871,
14.6,0,0.15,0.814,9.73,
14.6,0.026,0.149,0.791,9.514,
14.6,0.03,0.147,0.787,9.373,
14.6,0.04,0.146,0.805,9.622,
14.6,0.055,0.148,0.847,10.088,
14.6,0.048,0.15,0.86,10.283,
14.6,0.039,0.152,0.891,10.649,
14.6,0.048,0.153,0.861,10.304,
14.6,0.014,0.153,0.842,10.127,
14.6,0.004,0.151,0.814,9.786,
14.6,0.055,0.15,0.8,9.623,
14.6,0.045,0.148,0.786,9.348,
14.6,0.057,0.148,0.798,9.562,
14.6,0.015,0.147,0.828,9.887,
14.6,0.062,0.148,0.854,10.213,
14.6,0.013,0.151,0.893,10.638,
14.6,0.016,0.153,0.864,10.33,
14.6,0.027,0.152,0.838,10.089,
14.6,0.046,0.152,0.832,9.822,
14.6,0.006,0.15,0.805,9.605,
14.6,0.02,0.148,0.789,9.427,
14.6,0.019,0.146,0.785,9.409,
14.6,0.031,0.146,0.816,9.503,
14.6,0.059,0.148,0.84,10.031,
14.6,0.037,0.15,0.872,10.433,
14.6,0.016,0.153,0.897,10.677,
14.6,0.049,0.154,0.858,10.252,
14.6,0.051,0.152,0.835,9.988,
14.6,0.001,0.151,0.814,9.72,
14.6,0.031,0.148,0.799,9.555,
14.6,0.049,0.149,0.78,9.328,
14.6,0.017,0.147,0.802,9.588,
14.6,0.045,0.147,0.829,9.916,
14.6,0.044,0.15,0.857,10.195,
14.6,0.017,0.15,0.884,10.585,
14.6,0.061,0.154,0.87,10.346,
14.6,0.039,0.153,0.847,10.139,
14.6,0.03,0.151,0.824,9.844,
14.6,0,0.149,0.805,9.584,
14.6,0.042,0.149,0.792,9.463,
14.6,0.035,0.146,0.786,9.485,
14.6,0.056,0.147,0.824,9.721,
14.6,0.064,0.148,0.844,10.097,
14.6,0.054,0.15,0.877,10.498,
14.6,0.007,0.153,0.897,10.616,
14.6,0.032,0.153,0.845,10.247,
14.6,0.018,0.153,0.84,9.917,
14.6,0.015,0.152,0.81,9.596,
14.6,0.039,0.15,0.796,9.522,
14.6,0.058,0.147,0.783,9.344,
14.6,0.035,0.147,0.804,9.593,
14.6,0.05,0.148,0.833,9.922,
14.6,0.057,0.149,0.864,10.271,
14.6,0.006,0.152,0.892,10.654,
14.6,0.052,0.154,0.866,10.412,
14.6,0.042,0.152,0.843,10.087,
14.6,0.009,0.152,0.82,9.803,
14.6,0.015,0.15,0.803,9.596,
14.6,0.063,0.149,0.783,9.389,
14.6,0.043,0.147,0.79,9.431,
14.6,0.043,0.147,0.818,9.83,
14.6,0.06,0.149,0.85,10.158,
14.6,0.055,0.151,0.876,10.5,
14.6,0.012,0.154,0.863,10.548,
14.6,0.047,0.154,0.857,10.243,
14.6,0.035,0.153,0.837,9.959,
14.6,0.01,0.152,0.811,9.691,
14.6,0.012,0.149,0.786,9.623,
14.6,0.05,0.148,0.779,9.361,
14.6,0.043,0.149,0.801,9.552,
14.6,0.051,0.149,0.835,10.008,
14.6,0.045,0.151,0.862,10.28,
14.6,0.022,0.152,0.889,10.677,
14.6,0.043,0.154,0.865,10.309,
14.6,0.043,0.153,0.842,10.055,
14.6,0.039,0.151,0.836,9.857,
14.6,0.021,0.151,0.814,9.559,
14.6,0.045,0.149,0.786,9.346,
14.6,0.043,0.147,0.795,9.508,
14.6,0.05,0.148,0.829,9.876,
14.6,0.065,0.148,0.857,10.144,
14.6,0.006,0.151,0.878,10.388,
14.6,0.014,0.153,0.887,10.48,
14.6,0.034,0.153,0.85,10.232,
14.6,0.036,0.153,0.836,10.016,
14.6,0.02,0.151,0.811,9.659,
14.6,0.036,0.149,0.795,9.529,
14.6,0.058,0.148,0.789,9.254,
14.6,0.034,0.148,0.811,9.69,
14.6,0.029,0.148,0.826,10.182,
14.6,0.031,0.15,0.857,10.244,
14.6,0.018,0.152,0.891,10.649,
14.6,0.029,0.155,0.854,10.208,
14.6,0.002,0.152,0.842,10.069,
14.6,0.018,0.152,0.823,9.841,
14.6,0.045,0.15,0.804,9.643,
14.6,0.057,0.148,0.788,9.427,
14.6,0.062,0.148,0.795,9.516,
14.6,0.065,0.147,0.824,9.81,
19,0.039,0.144,0.744,8.888,
19,0.056,0.142,0.729,8.609,
19,0.057,0.142,0.752,9.121,
19,0.061,0.143,0.801,9.528,
19,0.063,0.145,0.824,9.878,
19,0.056,0.148,0.847,10.315,
19,0.039,0.151,0.817,9.765,
19,0.055,0.15,0.79,9.48,
19,0.037,0.148,0.766,9.16,
19,0.056,0.146,0.755,9.011,
19,0.046,0.144,0.732,8.681,
19,0.058,0.142,0.736,8.85,
19,0.063,0.142,0.764,9.12,
19,0.063,0.145,0.801,9.649,
19,0.059,0.147,0.845,10.112,
19,0.055,0.149,0.84,10.057,
19,0.052,0.15,0.808,9.625,
19,0.059,0.149,0.781,9.341,
19,0.055,0.147,0.764,9.134,
19,0.053,0.144,0.749,8.95,
19,0.061,0.143,0.725,8.555,
19,0.052,0.141,0.745,9.049,
19,0.062,0.143,0.778,9.451,
19,0.054,0.145,0.815,9.759,
19,0.057,0.148,0.853,10.194,
19,0.053,0.149,0.82,9.728,
19,0.046,0.148,0.803,9.535,
19,0.061,0.148,0.773,9.222,
19,0.06,0.147,0.756,9.045,
19,0.06,0.145,0.74,8.844,
19,0.064,0.141,0.733,8.77,
19,0.049,0.141,0.758,9.231,
19,0.065,0.144,0.806,9.648,
19,0.065,0.146,0.841,10.104,
19,0.045,0.15,0.859,10.348,
19,0.038,0.151,0.831,9.927,
19,0.039,0.151,0.81,9.743,
19,0.05,0.15,0.783,9.403,
19,0.057,0.148,0.769,9.234,
19,0.056,0.145,0.746,8.867,
19,0.048,0.144,0.75,9.045,
19,0.057,0.144,0.784,9.441,
19,0.055,0.146,0.82,9.844,
19,0.056,0.149,0.852,10.19,
19,0.058,0.15,0.837,10.072,
19,0.035,0.151,0.811,9.757,
19,0.054,0.151,0.791,9.423,
19,0.037,0.148,0.765,9.149,
19,0.049,0.145,0.749,8.965,
19,0.061,0.143,0.73,8.762,
19,0.042,0.142,0.769,9.174,
19,0.051,0.144,0.804,9.564,
19,0.067,0.146,0.833,9.946,
19,0.055,0.15,0.862,10.297,
19,0.038,0.15,0.831,9.939,
19,0.012,0.15,0.804,9.591,
19,0.055,0.148,0.784,9.399,
19,0.038,0.146,0.758,9.022,
19,0.043,0.144,0.735,8.828,
19,0.051,0.142,0.732,8.751,
19,0.058,0.143,0.766,9.26,
19,0.064,0.144,0.81,9.607,
19,0.036,0.146,0.838,10.017,
19,0.066,0.15,0.849,10.115,
19,0.067,0.149,0.824,9.831,
19,0.042,0.149,0.794,9.539,
19,0.047,0.148,0.775,9.259,
19,0.058,0.146,0.756,9.008,
19,0.054,0.143,0.728,8.656,
19,0.059,0.141,0.751,8.994,
19,0.051,0.143,0.789,9.427,
19,0.062,0.145,0.826,9.889,
19,0.048,0.148,0.848,10.197,
19,0.065,0.15,0.832,9.964,
19,0.039,0.149,0.808,9.657,
19,0.067,0.148,0.784,9.344,
19,0.054,0.146,0.769,9.193,
19,0.041,0.144,0.742,8.911,
19,0.061,0.142,0.727,8.689,
19,0.061,0.141,0.761,9.195,
19,0.056,0.144,0.806,9.656,
19,0.045,0.146,0.83,9.955,
19,0.042,0.149,0.857,10.246,
19,0.063,0.15,0.817,9.761,
19,0.032,0.15,0.792,9.47,
19,0.065,0.148,0.764,9.155,
19,0.048,0.145,0.751,9.016,
19,0.058,0.143,0.738,8.808,
19,0.033,0.142,0.743,8.886,
19,0.059,0.142,0.793,9.248,
19,0.055,0.145,0.812,9.787,
19,0.066,0.147,0.856,10.116,
19,0.036,0.15,0.839,9.982,
19,0.015,0.15,0.81,9.774,
19,0.038,0.15,0.794,9.464,
19,0.06,0.147,0.769,9.19,
19,0.055,0.145,0.743,8.879,
19,0.052,0.142,0.729,8.622,
19,0.065,0.141,0.771,9.183,
19,0.06,0.142,0.788,9.493,
19,0.057,0.146,0.828,9.997,
19,0.05,0.148,0.861,10.386,
19,0.053,0.15,0.838,9.971,
19,0.042,0.149,0.805,9.618,
19,0.051,0.148,0.778,9.378,
19,0.048,0.146,0.75,8.962,
19,0.054,0.144,0.749,8.736,
19,0.056,0.141,0.763,9.081,
19,0.059,0.142,0.789,9.475,
19,0.049,0.144,0.81,9.736,
19,0.062,0.146,0.843,10.115,
19,0.041,0.15,0.844,10.266,
19,0.031,0.151,0.825,9.829,
19,0.033,0.149,0.802,9.53,
19,0.047,0.148,0.782,9.302,
19,0.058,0.147,0.76,9.022,
19,0.052,0.144,0.74,8.836,
19,0.038,0.143,0.768,9.204,
19,0.023,0.144,0.811,9.622,
19,0.062,0.146,0.836,9.996,
19,0.064,0.149,0.869,10.44,
19,0.047,0.151,0.839,9.974,
19,0.011,0.151,0.82,9.759,
19,0.046,0.15,0.799,9.556,
19,0.061,0.148,0.773,9.267,
19,0.058,0.145,0.762,9.023,
19,0.042,0.143,0.75,8.965,
19,0.055,0.144,0.785,9.341,
19,0.061,0.145,0.814,9.658,
19,0.047,0.147,0.845,10.1,
19,0.054,0.149,0.86,10.235,
19,0.058,0.15,0.825,9.84,
19,0.026,0.15,0.805,9.629,
19,0.036,0.148,0.781,9.39,
19,0.058,0.145,0.761,9.101,
19,0.059,0.143,0.737,8.698,
19,0.058,0.142,0.755,8.998,
19,0.038,0.143,0.804,9.54,
19,0.054,0.145,0.834,9.972,
19,0.061,0.148,0.866,10.334,
19,0.044,0.151,0.83,9.901,
19,0.066,0.15,0.818,9.78,
19,0.05,0.148,0.797,9.524,
19,0.057,0.146,0.771,9.226,
19,0.044,0.145,0.736,8.86,
19,0.044,0.142,0.727,8.701,
19,0.058,0.141,0.774,9.258,
19,0.066,0.142,0.804,9.67,
19,0.06,0.146,0.835,9.953,
19,0.063,0.15,0.861,10.161,
19,0.058,0.15,0.829,9.907,
19,0.052,0.15,0.791,9.56,
19,0.038,0.148,0.781,9.334,
19,0.061,0.146,0.761,9.084,
19,0.047,0.143,0.739,8.623,
19,0.022,0.141,0.75,8.878,
19,0.055,0.142,0.783,9.362,
19,0.056,0.144,0.817,9.762,
19,0.057,0.146,0.843,10.138,
19,0.049,0.149,0.844,10.076,
19,0.054,0.149,0.821,9.807,
19,0.045,0.148,0.8,9.506,
19,0.052,0.147,0.774,9.254,
19,0.064,0.145,0.761,9.099,
19,0.055,0.142,0.729,8.683,
19,0.06,0.142,0.767,9.083,
19,0.064,0.143,0.809,9.389,
19,0.059,0.145,0.831,9.854,
19,0.052,0.148,0.874,10.316,
19,0.04,0.149,0.837,9.948,
19,0.044,0.15,0.81,9.678,
19,0.047,0.147,0.786,9.451,
19,0.054,0.147,0.765,9.144,
19,0.045,0.144,0.735,8.787,
19,0.051,0.142,0.729,8.839,
19,0.045,0.141,0.772,9.218,
19,0.043,0.143,0.801,9.566,
19,0.056,0.144,0.84,9.945,
19,0.06,0.149,0.855,10.241,
19,0.031,0.149,0.825,9.869,
19,0.041,0.15,0.793,9.535,
19,0.061,0.148,0.77,9.238,
19,0.052,0.145,0.747,8.868,
19,0.052,0.143,0.728,8.71,
19,0.04,0.141,0.752,8.999,
19,0.05,0.142,0.787,9.461,
19,0.062,0.143,0.816,9.751,
19,0.044,0.146,0.85,10.167,
19,0.056,0.15,0.831,10.037,
19,0.062,0.149,0.813,9.606,
19,0.037,0.148,0.771,9.39,
19,0.051,0.145,0.759,9.055,
19,0.041,0.143,0.739,8.746,
19,0.056,0.14,0.731,8.709,
19,0.041,0.14,0.752,9.049,
19,0.057,0.141,0.794,9.499,
19,0.055,0.144,0.828,9.9,
19,0.053,0.148,0.863,10.319,
19,0.06,0.149,0.832,9.904,
19,0.04,0.148,0.798,9.519,
19,0.054,0.147,0.773,9.295,
19,0.057,0.145,0.747,8.911,
19,0.057,0.143,0.734,8.815,
19,0.026,0.141,0.744,8.894,
19,0.055,0.142,0.774,9.231,
19,0.058,0.143,0.81,9.682,
19,0.066,0.145,0.853,10.212,
19,0.039,0.15,0.853,10.037,
19,0.025,0.149,0.818,9.821,
19,0.055,0.148,0.797,9.483,
19,0.046,0.146,0.737,9.185,
19,0.049,0.144,0.744,9.044,
19,0.051,0.141,0.729,8.889,
19,0.026,0.141,0.746,8.92,
19,0.044,0.141,0.787,9.352,
19,0.041,0.144,0.824,9.845,
19,0.066,0.147,0.867,10.343,
19,0.045,0.149,0.829,9.881,
19,0.026,0.149,0.811,9.596,
19,0.064,0.148,0.792,9.473,
19,0.061,0.146,0.764,9.113,
19,0.049,0.144,0.733,8.873,
19,0.047,0.142,0.743,8.902,
19,0.048,0.141,0.785,9.27,
19,0.042,0.143,0.811,9.678,
19,0.049,0.146,0.851,10.089,
19,0.053,0.149,0.859,10.296,
19,0.049,0.149,0.832,9.94,
19,0.056,0.149,0.801,9.598,
19,0.051,0.148,0.774,9.243,
19,0.05,0.145,0.741,8.949,
19,0.059,0.142,0.728,8.596,
19,0.043,0.14,0.748,8.876,
19,0.056,0.141,0.787,9.414,
19,0.064,0.144,0.818,9.767,
19,0.05,0.146,0.849,10.157,
19,0.036,0.15,0.833,10.065,
19,0.034,0.148,0.811,9.671,
19,0.062,0.147,0.794,9.466,
19,0.049,0.146,0.769,9.222,
19,0.056,0.144,0.742,8.833,
19,0.058,0.142,0.721,8.63,
19,0.051,0.14,0.758,9.124,
19,0.044,0.142,0.793,9.476,
19,0.037,0.143,0.831,10.005,
19,0.066,0.149,0.858,10.335,
19,0.047,0.149,0.824,9.703,
19,0.045,0.148,0.795,9.631,
19,0.047,0.147,0.779,9.361,
19,0.054,0.145,0.759,8.997,
19,0.043,0.141,0.734,8.793,
19,0.061,0.139,0.73,8.765,
19,0.056,0.14,0.78,9.334,
19,0.023,0.142,0.806,9.687,
19,0.049,0.146,0.838,10,
19,0.064,0.147,0.833,9.903,
19,0.056,0.148,0.804,9.61,
19,0.049,0.146,0.78,9.318,
19,0.053,0.144,0.755,9.065,
19,0.043,0.142,0.738,8.736,
19,0.056,0.141,0.73,8.737,
19,0.056,0.139,0.748,8.973,
19,0.065,0.14,0.78,9.329,
19,0.053,0.144,0.827,9.881,
19,0.051,0.147,0.865,10.334,
19,0.055,0.148,0.824,9.973,
19,0.047,0.147,0.803,9.603,
19,0.064,0.146,0.763,9.177,
19,0.049,0.144,0.76,8.905,
19,0.048,0.142,0.741,8.686,
19,0.06,0.14,0.737,8.882,
19,0.046,0.141,0.764,9.135,
19,0.057,0.142,0.811,9.697,
19,0.06,0.145,0.84,10.001,
19,0.06,0.148,0.852,10.072,
19,0.041,0.149,0.824,9.833,
19,0.048,0.148,0.794,9.511,
19,0.055,0.145,0.768,9.18,
19,0.032,0.143,0.744,8.965,
19,0.054,0.142,0.726,8.668,
19,0.047,0.14,0.745,8.952,
19,0.064,0.14,0.78,9.351,
19,0.055,0.143,0.817,9.748,
19,0.022,0.146,0.855,10.187,
19,0.042,0.147,0.833,9.905,
19,0.054,0.148,0.808,9.622,
19,0.062,0.147,0.784,9.386,
19,0.065,0.145,0.756,8.981,
19,0.047,0.142,0.743,8.884,
19,0.044,0.14,0.743,8.829,
19,0.057,0.14,0.762,9.224,
19,0.064,0.141,0.802,9.618,
19,0.048,0.145,0.843,10.107,
19,0.039,0.148,0.866,10.251,
19,0.058,0.149,0.834,9.966,
19,0.029,0.148,0.81,9.544,
19,0.04,0.148,0.787,9.409,
19,0.055,0.144,0.764,9.15,
19,0.043,0.142,0.731,8.798,
19,0.055,0.141,0.746,8.964,
19,0.04,0.141,0.794,9.558,
19,0.063,0.144,0.821,9.818,
19,0.045,0.147,0.86,10.242,
19,0.037,0.15,0.842,10.068,
19,0.045,0.15,0.823,9.801,
19,0.031,0.148,0.801,9.567,
19,0.059,0.146,0.765,9.181,
19,0.053,0.143,0.741,8.864,
19,0.062,0.141,0.747,8.941,
19,0.048,0.142,0.765,9.171,
